LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,-42, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,-38, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:00:11,1900-01-00 00:00:00,Seguridad2019-WPA,58:A2:B5:D8:BA:79,0, WPA ,0.000000,0.000000,0.000,0.000,AP
